,RowID,Molecule name,Original_SMILES,Number of connected components,Canonical_QSARr,InChI_Code_QSARr,InChI Key_QSARr,Salt_Solvent,Salt_Solvent_ID,MACE_opt_Charge_P,DFT_opt_Charge_P,SMILES_Charge_P
489,508,Molecule_508,CC1C=CC(CC1C)OP(C)(=O)F,1,CC1C=CC(CC1C)OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-7-4-5-9(6-8(7)2)12-13(310)11/h4-57-9H6H21-3H3,OYBBKZWQTMVLFM-UHFFFAOYSA-N,,0,0.47343,0.474654,0.492495
490,509,Molecule_509,CP(=O)(F)OC1C2CCC31CCC32,1,CP(=O)(F)OC1C2CCC31CCC32,InChI=1S/C9H14FO2P/c1-13(1011)12-8-6-2-4-9(8)5-3-7(6)9/h6-8H2-5H21H3,SJOXSENGTIYIOP-UHFFFAOYSA-N,,0,0.47643,0.478814,0.456546
491,510,Molecule_510,CC(OP(C)(=O)F)C1CC2CCC21,1,CC(OP(C)(=O)F)C1CC2CCC21,InChI=1S/C9H16FO2P/c1-6(12-13(210)11)9-5-7-3-4-8(7)9/h6-9H3-5H21-2H3,YUDBTCYBGFDWTC-UHFFFAOYSA-N,,0,0.47665,0.475572,0.426937
492,511,Molecule_511,CC1(CC21CCC2C)OP(C)(=O)F,1,CC1(CC21CCC2C)OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-7-4-5-9(7)6-8(92)12-13(310)11/h7H4-6H21-3H3,VPWRHHUWEHXHPQ-UHFFFAOYSA-N,,0,0.481765,0.480748,0.502136
493,512,Molecule_512,CC1CC2C1CC2(C)OP(C)(=O)F,1,CC1CC2C1CC2(C)OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-6-4-8-7(6)5-9(82)12-13(310)11/h6-8H4-5H21-3H3,GUQAXAPNEMNYJA-UHFFFAOYSA-N,,0,0.513109,0.480313,0.447081
494,513,Molecule_513,CP(=O)(F)OC1CC2CC1C12CC1,1,CP(=O)(F)OC1CC2CC1C12CC1,InChI=1S/C9H14FO2P/c1-13(1011)12-8-5-6-4-7(8)9(6)2-3-9/h6-8H2-5H21H3,QLLDSQQBZBNONG-UHFFFAOYSA-N,,0,0.477112,0.47408,0.491933
495,514,Molecule_514,CC12C3CC1C2(C)C3OP(C)(=O)F,1,CC12C3CC1C2(C)C3OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-8-5-4-6(8)9(82)7(5)12-13(310)11/h5-7H4H21-3H3,RKDWDEWQUJABOJ-UHFFFAOYSA-N,,0,0.473239,0.48089,0.524532
496,515,Molecule_515,CC12C3CCC1CC2C3OP(C)(=O)F,1,CC12C3CCC1CC2C3OP(C)(=O)F,InChI=1S/C10H16FO2P/c1-10-6-3-4-7(10)9(8(10)5-6)13-14(211)12/h6-9H3-5H21-2H3,AJNASMMAXZLFHP-UHFFFAOYSA-N,,0,0.47492,0.478589,0.321604
497,516,Molecule_516,CP(=O)(F)OC1CCC2C3CCC321,1,CP(=O)(F)OC1CCC2C3CCC321,InChI=1S/C9H14FO2P/c1-13(1011)12-8-3-2-6-7-4-5-9(67)8/h6-8H2-5H21H3,WNMBEXPXZLJTGP-UHFFFAOYSA-N,,0,0.470971,0.475461,0.503952
498,517,Molecule_517,CCC1CC23CC21C3OP(C)(=O)F,1,CCC1CC23CC21C3OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-3-6-4-8-5-9(68)7(8)12-13(210)11/h6-7H3-5H21-2H3,JPPGQXCURHFYSU-UHFFFAOYSA-N,,0,0.478783,0.480053,0.494297
499,518,Molecule_518,CCCC12CC1C2COP(C)(=O)F,1,CCCC12CC1C2COP(C)(=O)F,InChI=1S/C9H16FO2P/c1-3-4-9-5-7(9)8(9)6-12-13(210)11/h7-8H3-6H21-2H3,SFDRTHSRPHBJTJ-UHFFFAOYSA-N,,0,0.474172,0.476794,0.496417
500,519,Molecule_519,CCC1C2C(CCC21)OP(C)(=O)F,1,CCC1C2C(CCC21)OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-3-6-7-4-5-8(9(6)7)12-13(210)11/h6-9H3-5H21-2H3,RRLITTGXWRFUIN-UHFFFAOYSA-N,,0,0.475346,0.475276,0.509848
501,520,Molecule_520,CCC1CCC2CC1CC2OP(C)(=O)F,1,CCC1CCC2CC1CC2OP(C)(=O)F,InChI=1S/C11H20FO2P/c1-3-8-4-5-9-6-10(8)7-11(9)14-15(212)13/h8-11H3-7H21-2H3,UGUGAYRJLGFGJD-UHFFFAOYSA-N,,0,0.479777,0.473359,0.492487
502,521,Molecule_521,CC1CC1C1C2CC12OP(C)(=O)F,1,CC1CC1C1C2CC12OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-5-3-6(5)8-7-4-9(78)12-13(210)11/h5-8H3-4H21-2H3,AKZIZXVCLQHQMD-UHFFFAOYSA-N,,0,0.485133,0.487348,0.492865
503,522,Molecule_522,CC12CC1CCC(C2)OP(C)(=O)F,1,CC12CC1CCC(C2)OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-9-5-7(9)3-4-8(6-9)12-13(210)11/h7-8H3-6H21-2H3,KOBIBDZREWQSPI-UHFFFAOYSA-N,,0,0.474482,0.473058,0.48402
504,523,Molecule_523,CP(=O)(F)OC1CCC23CC(C2)C31,1,CP(=O)(F)OC1CCC23CC(C2)C31,InChI=1S/C9H14FO2P/c1-13(1011)12-7-2-3-9-4-6(5-9)8(7)9/h6-8H2-5H21H3,MINAIDCSKARKEQ-UHFFFAOYSA-N,,0,0.4745,0.474863,0.431093
505,524,Molecule_524,CP(=O)(F)OC1CC2C3CC3C2C1,1,CP(=O)(F)OC1CC2C3CC3C2C1,InChI=1S/C9H14FO2P/c1-13(1011)12-5-2-6-7(3-5)9-4-8(6)9/h5-9H2-4H21H3,IKPFSXDJSBFMRH-UHFFFAOYSA-N,,0,0.475674,0.47571,0.498392
506,525,Molecule_525,CP(=O)(F)OC1CC2CC3C1C3C2,1,CP(=O)(F)OC1CC2CC3C1C3C2,InChI=1S/C9H14FO2P/c1-13(1011)12-8-4-5-2-6-7(3-5)9(6)8/h5-9H2-4H21H3,ARRYUFYEJFAOIZ-UHFFFAOYSA-N,,0,0.473071,0.47354,0.502087
507,526,Molecule_526,CC12CC3CC(OP(C)(=O)F)C1C23,1,CC12CC3CC(OP(C)(=O)F)C1C23,InChI=1S/C9H14FO2P/c1-9-4-5-3-6(8(9)7(5)9)12-13(210)11/h5-8H3-4H21-2H3,GYILOYNFKNPMHM-UHFFFAOYSA-N,,0,0.471702,0.475331,0.502677
508,527,Molecule_527,CC1(CC2CC2CC1)OP(C)(=O)F,1,CC1(CC2CC2CC1)OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-9(12-13(210)11)4-3-7-5-8(7)6-9/h7-8H3-6H21-2H3,LAUQIGOUMGTFLI-UHFFFAOYSA-N,,0,0.47526,0.477826,0.493741
509,528,Molecule_528,CP(=O)(F)OC1C2C=CC=CC=CC21,1,CP(=O)(F)OC1C2C=CC=CC=CC21,InChI=1S/C10H12FO2P/c1-14(1112)13-10-8-6-4-2-3-5-7-9(8)10/h2-10H1H3,CTQDZBOOGHQIEI-UHFFFAOYSA-N,,0,0.480438,0.483548,0.500125
510,529,Molecule_529,CP(=O)(F)OC1C23CC21CC=C3,1,CP(=O)(F)OC1C23CC21CC=C3,InChI=1S/C8H10FO2P/c1-12(910)11-6-7-3-2-4-8(67)5-7/h2-36H4-5H21H3,QIVHOWGHLNZRJY-UHFFFAOYSA-N,,0,0.478933,0.477462,0.49227
511,530,Molecule_530,CC1CC21CC=CCC2OP(C)(=O)F,1,CC1CC21CC=CCC2OP(C)(=O)F,InChI=1S/C10H16FO2P/c1-8-7-10(8)6-4-3-5-9(10)13-14(211)12/h3-48-9H5-7H21-2H3,YQARARXLEOIVGH-UHFFFAOYSA-N,,0,0.480726,0.479109,0.502126
512,531,Molecule_531,CCC12CCCCC1CC2OP(C)(=O)F,1,CCC12CCCCC1CC2OP(C)(=O)F,InChI=1S/C11H20FO2P/c1-3-11-7-5-4-6-9(11)8-10(11)14-15(212)13/h9-10H3-8H21-2H3,SWNOPRMHWNYWIG-UHFFFAOYSA-N,,0,0.484228,0.476023,0.494758
513,532,Molecule_532,CP(=O)(F)OC1C2CC(C2)C21CC2,1,CP(=O)(F)OC1C2CC(C2)C21CC2,InChI=1S/C9H14FO2P/c1-13(1011)12-8-6-4-7(5-6)9(8)2-3-9/h6-8H2-5H21H3,LAQVXKSXKDSEQS-UHFFFAOYSA-N,,0,0.473092,0.477786,0.496218
514,533,Molecule_533,CP(=O)(F)OC1CCC2CC3CC231,1,CP(=O)(F)OC1CCC2CC3CC231,InChI=1S/C9H14FO2P/c1-13(1011)12-8-3-2-6-4-7-5-9(67)8/h6-8H2-5H21H3,QZAYMFDBIJYOKO-UHFFFAOYSA-N,,0,0.475837,0.478066,0.494203
515,534,Molecule_534,CP(=O)(F)OC1C2C3C(C=C)C231,1,CP(=O)(F)OC1C2C3C(C=C)C231,InChI=1S/C8H10FO2P/c1-3-4-5-6-7(8(45)6)11-12(29)10/h3-7H1H22H3,UDAKGSVVOUQFPM-UHFFFAOYSA-N,,0,0.483626,0.478953,0.488755
516,535,Molecule_535,CP(=O)(F)OC1C2CC31CC2CC3,1,CP(=O)(F)OC1C2CC31CC2CC3,InChI=1S/C9H14FO2P/c1-13(1011)12-8-7-5-9(8)3-2-6(7)4-9/h6-8H2-5H21H3,XFLURDXFKPGNDO-UHFFFAOYSA-N,,0,0.475298,0.478615,0.4439
517,536,Molecule_536,CCC1CC=CC21CC2OP(C)(=O)F,1,CCC1CC=CC21CC2OP(C)(=O)F,InChI=1S/C10H16FO2P/c1-3-8-5-4-6-10(8)7-9(10)13-14(211)12/h468-9H357H21-2H3,YWAPACFHCQCKIQ-UHFFFAOYSA-N,,0,0.483467,0.484671,0.499809
519,538,Molecule_538,CP(=O)(F)OC1CC2CC3C2C3C1,1,CP(=O)(F)OC1CC2CC3C2C3C1,InChI=1S/C9H14FO2P/c1-13(1011)12-6-2-5-3-7-8(4-6)9(5)7/h5-9H2-4H21H3,YEKKUMPMPWXQIT-UHFFFAOYSA-N,,0,0.476377,0.476194,0.499362
520,539,Molecule_539,CP(=O)(F)OC12CC1CCC2CC=C,1,CP(=O)(F)OC12CC1CCC2CC=C,InChI=1S/C10H16FO2P/c1-3-4-8-5-6-9-7-10(89)13-14(211)12/h38-9H14-7H22H3,RYVODCNGCUJRJV-UHFFFAOYSA-N,,0,0.485057,0.482133,0.493754
521,540,Molecule_540,CCC1CC2CC1CCC2OP(C)(=O)F,1,CCC1CC2CC1CCC2OP(C)(=O)F,InChI=1S/C11H20FO2P/c1-3-8-6-10-7-9(8)4-5-11(10)14-15(212)13/h8-11H3-7H21-2H3,JHZBFDPVBYOOLM-UHFFFAOYSA-N,,0,0.474403,0.475014,0.504528
522,541,Molecule_541,CCC1CC2CCC1CC2OP(C)(=O)F,1,CCC1CC2CCC1CC2OP(C)(=O)F,InChI=1S/C11H20FO2P/c1-3-8-6-10-5-4-9(8)7-11(10)14-15(212)13/h8-11H3-7H21-2H3,WAHARCRAOXHQBE-UHFFFAOYSA-N,,0,0.476671,0.472859,0.487369
523,542,Molecule_542,CC1CC2(C1)CCC2OP(C)(=O)F,1,CC1CC2(C1)CCC2OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-7-5-9(6-7)4-3-8(9)12-13(210)11/h7-8H3-6H21-2H3,HIAFUSOWNGYNJL-UHFFFAOYSA-N,,0,0.474381,0.479437,0.496791
524,543,Molecule_543,CP(=O)(F)OC12CC31CCC2CC3,1,CP(=O)(F)OC12CC31CCC2CC3,InChI=1S/C9H14FO2P/c1-13(1011)12-9-6-8(9)4-2-7(9)3-5-8/h7H2-6H21H3,PHLSZTWCJAOVIV-UHFFFAOYSA-N,,0,0.477142,0.477463,0.49014
525,544,Molecule_544,CC12CC(C1)C12CC1OP(C)(=O)F,1,CC12CC(C1)C12CC1OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-8-3-6(4-8)9(8)5-7(9)12-13(210)11/h6-7H3-5H21-2H3,WUNODWMFEZQLDO-UHFFFAOYSA-N,,0,0.478686,0.478779,0.488539
526,545,Molecule_545,CP(=O)(F)OC12CC1CC1CC2C1,1,CP(=O)(F)OC12CC1CC1CC2C1,InChI=1S/C9H14FO2P/c1-13(1011)12-9-5-8(9)4-6-2-7(9)3-6/h6-8H2-5H21H3,GONOVCUHMNTJED-UHFFFAOYSA-N,,0,0.480951,0.475855,0.488002
527,546,Molecule_546,CC1(C)C2CC2CCC1COP(C)(=O)F,1,CC1(C)C2CC2CCC1COP(C)(=O)F,InChI=1S/C11H20FO2P/c1-11(2)9(7-14-15(312)13)5-4-8-6-10(8)11/h8-10H4-7H21-3H3,HWKDCWOHEUHBEF-UHFFFAOYSA-N,,0,0.476294,0.475695,0.49327
528,547,Molecule_547,CC1CC2CC32C1C3OP(C)(=O)F,1,CC1CC2CC32C1C3OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-5-3-6-4-9(6)7(5)8(9)12-13(210)11/h5-8H3-4H21-2H3,DPUSXKLJNZUGEG-UHFFFAOYSA-N,,0,0.474137,0.480801,0.49507
529,548,Molecule_548,CC1C2CC3CC32C1OP(C)(=O)F,1,CC1C2CC3CC32C1OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-5-7-3-6-4-9(67)8(5)12-13(210)11/h5-8H3-4H21-2H3,LYYREBIHNRQJBX-UHFFFAOYSA-N,,0,0.470479,0.477349,0.48768
530,549,Molecule_549,CC1C2CC3CC12C3OP(C)(=O)F,1,CC1C2CC3CC12C3OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-5-7-3-6-4-9(57)8(6)12-13(210)11/h5-8H3-4H21-2H3,KWSHEHOATHUEKQ-UHFFFAOYSA-N,,0,0.480128,0.481308,0.499225
531,550,Molecule_550,CC1CC2C3C(CC123)OP(C)(=O)F,1,CC1CC2C3C(CC123)OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-5-3-6-8-7(4-9(56)8)12-13(210)11/h5-8H3-4H21-2H3,IHDWXDZXOATVOM-UHFFFAOYSA-N,,0,0.476413,0.475414,0.491083
532,551,Molecule_551,CP(=O)(F)OC12C3CC1C3C12CC1,1,CP(=O)(F)OC12C3CC1C3C12CC1,InChI=1S/C9H12FO2P/c1-13(1011)12-9-5-4-6(9)7(5)8(9)2-3-8/h5-7H2-4H21H3,GSPRLEPVAFBPAY-UHFFFAOYSA-N,,0,0.48521,0.486891,0.403071
533,552,Molecule_552,CC1(CC2C1C1CC12)OP(C)(=O)F,1,CC1(CC2C1C1CC12)OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-9(12-13(210)11)4-7-5-3-6(5)8(7)9/h5-8H3-4H21-2H3,JSEWWYNCQKTCMA-UHFFFAOYSA-N,,0,0.421914,0.433699,0.310526
534,553,Molecule_553,CC1CC2C3CC23C1OP(C)(=O)F,1,CC1CC2C3CC23C1OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-5-3-6-7-4-9(67)8(5)12-13(210)11/h5-8H3-4H21-2H3,VMSHKVAFFZNXKN-UHFFFAOYSA-N,,0,0.475453,0.47191,0.493179
535,554,Molecule_554,CC1C(C)CC(OP(C)(=O)F)C1C,1,CC1C(C)CC(OP(C)(=O)F)C1C,InChI=1S/C9H18FO2P/c1-6-5-9(8(3)7(6)2)12-13(410)11/h6-9H5H21-4H3,RXKYVXPLVXWHFG-UHFFFAOYSA-N,,0,0.476278,0.473627,0.501386
536,555,Molecule_555,CCC1CCCCC21CC2OP(C)(=O)F,1,CCC1CCCCC21CC2OP(C)(=O)F,InChI=1S/C11H20FO2P/c1-3-9-6-4-5-7-11(9)8-10(11)14-15(212)13/h9-10H3-8H21-2H3,HXICYESQVKECSG-UHFFFAOYSA-N,,0,0.478338,0.487309,0.51668
537,556,Molecule_556,CP(=O)(F)OC1C2CCC2C21CC2,1,CP(=O)(F)OC1C2CCC2C21CC2,InChI=1S/C9H14FO2P/c1-13(1011)12-8-6-2-3-7(6)9(8)4-5-9/h6-8H2-5H21H3,TUFXYZYOQADIBO-UHFFFAOYSA-N,,0,0.467829,0.481024,0.449173
538,557,Molecule_557,CC1C2CC(OP(C)(=O)F)C2C1C,1,CC1C2CC(OP(C)(=O)F)C2C1C,InChI=1S/C9H16FO2P/c1-5-6(2)9-7(5)4-8(9)12-13(310)11/h5-9H4H21-3H3,KCZCGCZANZRVGA-UHFFFAOYSA-N,,0,0.481789,0.480078,0.443562
539,558,Molecule_558,CP(=O)(F)OCC1CC=CC21CCC2,1,CP(=O)(F)OCC1CC=CC21CCC2,InChI=1S/C10H16FO2P/c1-14(1112)13-8-9-4-2-5-10(9)6-3-7-10/h259H3-46-8H21H3,UFJICIHWBCGVGR-UHFFFAOYSA-N,,0,0.479753,0.476919,0.496973
540,559,Molecule_559,CP(=O)(F)OC1C2(CC31CC3)CC2,1,CP(=O)(F)OC1C2(CC31CC3)CC2,InChI=1S/C9H14FO2P/c1-13(1011)12-7-8(2-3-8)6-9(7)4-5-9/h7H2-6H21H3,UOXJQXPWIHTCRO-UHFFFAOYSA-N,,0,0.475203,0.475565,0.491148
541,560,Molecule_560,CC1CCC2C(C1)C2OP(C)(=O)F,1,CC1CCC2C(C1)C2OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-6-3-4-7-8(5-6)9(7)12-13(210)11/h6-9H3-5H21-2H3,DDIDQDSLZVHGJP-UHFFFAOYSA-N,,0,0.476531,0.480939,0.502859
542,561,Molecule_561,CP(=O)(F)OC1CC2CC3C2CC31,1,CP(=O)(F)OC1CC2CC3C2CC31,InChI=1S/C9H14FO2P/c1-13(1011)12-9-3-5-2-7-6(5)4-8(7)9/h5-9H2-4H21H3,UJIBTYYERPVFHB-UHFFFAOYSA-N,,0,0.471829,0.471524,0.476325
543,562,Molecule_562,CP(=O)(F)OC12C3CC41C2C43,1,CP(=O)(F)OC12C3CC41C2C43,InChI=1S/C7H8FO2P/c1-11(89)10-7-3-2-6(7)4(3)5(6)7/h3-5H2H21H3,VEBLWEBHVXSMKU-UHFFFAOYSA-N,,0,0.490539,0.495609,0.512628
544,563,Molecule_563,CC12CC(CC)C1(C2)OP(C)(=O)F,1,CC12CC(CC)C1(C2)OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-4-7-5-8(2)6-9(78)12-13(310)11/h7H4-6H21-3H3,GNRHWZRHFBHMIP-UHFFFAOYSA-N,,0,0.481276,0.48766,0.499806
545,564,Molecule_564,CCC1=CCC2C1CC2OP(C)(=O)F,1,CCC1=CCC2C1CC2OP(C)(=O)F,InChI=1S/C10H16FO2P/c1-3-7-4-5-8-9(7)6-10(8)13-14(211)12/h48-10H35-6H21-2H3,KDXKRGDSSPQFHQ-UHFFFAOYSA-N,,0,0.472487,0.47757,0.491332
546,565,Molecule_565,CCC12CC1CC=CC2OP(C)(=O)F,1,CCC12CC1CC=CC2OP(C)(=O)F,InChI=1S/C10H16FO2P/c1-3-10-7-8(10)5-4-6-9(10)13-14(211)12/h468-9H357H21-2H3,RTYIIKFRIPCPKH-UHFFFAOYSA-N,,0,0.471673,0.473542,0.506396
548,567,Molecule_567,CP(=O)(F)OC1C2CC=C3CC321,1,CP(=O)(F)OC1C2CC=C3CC321,InChI=1S/C8H10FO2P/c1-12(910)11-7-6-3-2-5-4-8(56)7/h26-7H3-4H21H3,RDWBRYSILOPKRI-UHFFFAOYSA-N,,0,0.475027,0.477528,0.487968
549,568,Molecule_568,CC(COP(C)(=O)F)C12CC1C2C,1,CC(COP(C)(=O)F)C12CC1C2C,InChI=1S/C9H16FO2P/c1-6(5-12-13(310)11)9-4-8(9)7(9)2/h6-8H4-5H21-3H3,OOHMABZVPDSNND-UHFFFAOYSA-N,,0,0.475425,0.47853,0.51038
550,569,Molecule_569,CCC1=CCCCCC=C1OP(C)(=O)F,1,CCC1=CCCCCC=C1OP(C)(=O)F,InChI=1S/C11H18FO2P/c1-3-10-8-6-4-5-7-9-11(10)14-15(212)13/h8-9H3-7H21-2H3,YSXWMZRNBDVPEQ-UHFFFAOYSA-N,,0,0.483878,0.482048,0.499137
551,570,Molecule_570,CP(=O)(F)OC1CC21C1C3C2CC13,1,CP(=O)(F)OC1CC21C1C3C2CC13,InChI=1S/C9H12FO2P/c1-13(1011)12-6-3-9(6)5-2-4-7(5)8(4)9/h4-8H2-3H21H3,KCQYFOPPKSUQCE-UHFFFAOYSA-N,,0,0.489101,0.477931,0.474757
552,571,Molecule_571,CP(=O)(F)OC1=CC2=CCC3C1C23,1,CP(=O)(F)OC1=CC2=CCC3C1C23,InChI=1S/C9H10FO2P/c1-13(1011)12-7-4-5-2-3-6-8(5)9(6)7/h2468-9H3H21H3,WEZHJIADLWQNTH-UHFFFAOYSA-N,,0,0.487925,0.490186,0.508225
553,572,Molecule_572,CCC12CC=CCC1C2OP(C)(=O)F,1,CCC12CC=CCC1C2OP(C)(=O)F,InChI=1S/C10H16FO2P/c1-3-10-7-5-4-6-8(10)9(10)13-14(211)12/h4-58-9H36-7H21-2H3,ZGRYGCSDWWMTIJ-UHFFFAOYSA-N,,0,0.478734,0.47968,0.497233
554,573,Molecule_573,CC1(C)CC2CCC12OP(C)(=O)F,1,CC1(C)CC2CCC12OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-8(2)6-7-4-5-9(78)12-13(310)11/h7H4-6H21-3H3,YMGTXUVLDYMQDH-UHFFFAOYSA-N,,0,0.484109,0.476396,0.491583
555,574,Molecule_574,CCC1CCC21C1CC2C1OP(C)(=O)F,1,CCC1CCC21C1CC2C1OP(C)(=O)F,InChI=1S/C11H18FO2P/c1-3-7-4-5-11(7)8-6-9(11)10(8)14-15(212)13/h7-10H3-6H21-2H3,HPOFWTQCFLQUMT-UHFFFAOYSA-N,,0,0.494494,0.477705,0.499709
556,575,Molecule_575,CC(C=COP(C)(=O)F)=CCCC1CC1,1,CC(C=COP(C)(=O)F)=CCCC1CC1,InChI=1S/C11H18FO2P/c1-10(4-3-5-11-6-7-11)8-9-14-15(212)13/h48-911H35-7H21-2H3,NXCLAYMNXQUWBV-UHFFFAOYSA-N,,0,0.490958,0.485775,0.503027
557,576,Molecule_576,CC1CC(CC)C(C=C1)OP(C)(=O)F,1,CC1CC(CC)C(C=C1)OP(C)(=O)F,InChI=1S/C10H18FO2P/c1-4-9-7-8(2)5-6-10(9)13-14(311)12/h5-68-10H47H21-3H3,PQFXPGLVKWHXRF-UHFFFAOYSA-N,,0,0.475708,0.476753,0.493858
558,577,Molecule_577,CC1CC2(C1)CC(C2)OP(C)(=O)F,1,CC1CC2(C1)CC(C2)OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-7-3-9(4-7)5-8(6-9)12-13(210)11/h7-8H3-6H21-2H3,NPAHNXJLIPVPEH-UHFFFAOYSA-N,,0,0.473493,0.475694,0.503977
559,578,Molecule_578,CP(=O)(F)OC1CCC2CC1CCCC2,1,CP(=O)(F)OC1CCC2CC1CCCC2,InChI=1S/C11H20FO2P/c1-15(1213)14-11-7-6-9-4-2-3-5-10(11)8-9/h9-11H2-8H21H3,OEJJDWIJYRRMHW-UHFFFAOYSA-N,,0,0.478611,0.477131,0.498569
560,579,Molecule_579,CP(=O)(F)OC=CC1CC1C1CCC1,1,CP(=O)(F)OC=CC1CC1C1CCC1,InChI=1S/C10H16FO2P/c1-14(1112)13-6-5-9-7-10(9)8-3-2-4-8/h5-68-10H2-47H21H3,HRRJNXIWEIQSRZ-UHFFFAOYSA-N,,0,0.480453,0.486395,0.498028
561,580,Molecule_580,CC1(C)CC2(CC2)C1OP(C)(=O)F,1,CC1(C)CC2(CC2)C1OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-8(2)6-9(4-5-9)7(8)12-13(310)11/h7H4-6H21-3H3,JBQFCNXIZACRNY-UHFFFAOYSA-N,,0,0.477921,0.47987,0.503453
562,581,Molecule_581,CCC1CC1C1(CC1)OP(C)(=O)F,1,CCC1CC1C1(CC1)OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-3-7-6-8(7)9(4-5-9)12-13(210)11/h7-8H3-6H21-2H3,PPDHKJSTIDJGLK-UHFFFAOYSA-N,,0,0.481969,0.475778,0.492152
563,582,Molecule_582,CP(=O)(F)OC1CCC21CC12CC1,1,CP(=O)(F)OC1CCC21CC12CC1,InChI=1S/C9H14FO2P/c1-13(1011)12-7-2-3-9(7)6-8(9)4-5-8/h7H2-6H21H3,WMHQCTNOBDQHHX-UHFFFAOYSA-N,,0,0.480697,0.474927,0.480527
564,583,Molecule_583,CP(=O)(F)OC12C3CC1C3C1CC21,1,CP(=O)(F)OC12C3CC1C3C1CC21,InChI=1S/C9H12FO2P/c1-13(1011)12-9-5-2-4(5)8-6(9)3-7(8)9/h4-8H2-3H21H3,LAEAZNUXGDYYMX-UHFFFAOYSA-N,,0,0.48405,0.480966,0.507705
565,584,Molecule_584,CP(=O)(F)OC1C23CC21CCCC3,1,CP(=O)(F)OC1C23CC21CCCC3,InChI=1S/C9H14FO2P/c1-13(1011)12-7-8-4-2-3-5-9(78)6-8/h7H2-6H21H3,NXJYPIDDCAWQPN-UHFFFAOYSA-N,,0,0.480258,0.480429,0.500902
566,585,Molecule_585,CCCC1C2CCC2CC1OP(C)(=O)F,1,CCCC1C2CCC2CC1OP(C)(=O)F,InChI=1S/C11H20FO2P/c1-3-4-10-9-6-5-8(9)7-11(10)14-15(212)13/h8-11H3-7H21-2H3,ZFBFOMRGOSDZDP-UHFFFAOYSA-N,,0,0.477453,0.476316,0.507454
567,586,Molecule_586,CC(OP(C)(=O)F)C12CC1C2CC,1,CC(OP(C)(=O)F)C12CC1C2CC,InChI=1S/C9H16FO2P/c1-4-7-8-5-9(78)6(2)12-13(310)11/h6-8H4-5H21-3H3,BYBNULFIXLQCTF-UHFFFAOYSA-N,,0,0.475237,0.473538,0.494289
568,587,Molecule_587,CP(=O)(F)OCC12CC31CC2CC3,1,CP(=O)(F)OCC12CC31CC2CC3,InChI=1S/C9H14FO2P/c1-13(1011)12-6-9-5-8(9)3-2-7(9)4-8/h7H2-6H21H3,ARFUIWGKIDYMBT-UHFFFAOYSA-N,,0,0.474871,0.477138,0.492671
570,589,Molecule_589,CC1C=CC(OP(C)(=O)F)C2CC12,1,CC1C=CC(OP(C)(=O)F)C2CC12,InChI=1S/C9H14FO2P/c1-6-3-4-9(8-5-7(6)8)12-13(210)11/h3-46-9H5H21-2H3,FEHQAZGBKCDJFF-UHFFFAOYSA-N,,0,0.475176,0.474693,0.485321
571,590,Molecule_590,CP(=O)(F)OC1C2C3CC4C2C4C13,1,CP(=O)(F)OC1C2C3CC4C2C4C13,InChI=1S/C9H12FO2P/c1-13(1011)12-9-7-4-2-3-5(7)6(3)8(4)9/h3-9H2H21H3,OBYRVKPABCXNGT-UHFFFAOYSA-N,,0,0.476151,0.477149,0.496725
572,591,Molecule_591,CC1C=CC(C)=CC1OP(C)(=O)F,1,CC1C=CC(C)=CC1OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-7-4-5-8(2)9(6-7)12-13(310)11/h4-68-9H1-3H3,OTVBWEDFLXXIPE-UHFFFAOYSA-N,,0,0.481154,0.473248,0.489309
573,592,Molecule_592,CCC1NC23CC21C3OP(C)(=O)F,1,CCC1NC23CC21C3OP(C)(=O)F,InChI=1S/C8H13FNO2P/c1-3-5-7-4-8(710-5)6(7)12-13(29)11/h5-610H3-4H21-2H3,GZCOPGSQHQMSTI-UHFFFAOYSA-N,,0,0.490287,0.486534,0.505302
